"grid","easting","northing","era5_raw","era5_smooth","residual_pct"
"ST17",315000,175000,1120363.71555556,1115211.890951,0.461959260509524
"ST18",315000,185000,1120363.71555556,1113876.86503343,0.582366931728025
"ST19",315000,195000,1112272.56888889,1111533.67304278,0.0664753451943875
"ST20",325000,105000,1166097.51111111,1153010.90010033,1.13499456159923
"ST21",325000,115000,1141690.24,1139924.66879753,0.154884901678257
"ST22",325000,125000,1141690.24,1130102.77706055,1.02534593973706
"ST23",325000,135000,1141690.24,1123430.00050102,1.62540073621264
"ST24",325000,145000,1114411.28888889,1119150.24384997,-0.423442248896226
"ST25",325000,155000,1114411.28888889,1116379.1601192,-0.17627265902223
"ST26",325000,165000,1099674.47111111,1114275.96076142,-1.31040156698116
"ST27",325000,175000,1099674.47111111,1112228.25040414,-1.12870530742807
"ST28",325000,185000,1099674.47111111,1109898.67061258,-0.92118314691087
"ST29",325000,195000,1102603.44888889,1107162.87512018,-0.411811697605851
"ST30",335000,105000,1166097.51111111,1159930.0683799,0.531708152011612
"ST31",335000,115000,1141690.24,1146905.11151563,-0.45469075543117
"ST32",335000,125000,1141690.24,1136472.69285271,0.459100089259356
"ST33",335000,135000,1141690.24,1128549.21563062,1.16441748285076
"ST34",335000,145000,1114411.28888889,1122611.73348776,-0.730479145571879
"ST35",335000,155000,1114411.28888889,1117991.93366856,-0.320274652422342
"ST36",335000,165000,1099674.47111111,1114102.06028974,-1.29499708266188
"ST37",335000,175000,1099674.47111111,1110565.11501828,-0.980639834611638
"ST38",335000,185000,1099674.47111111,1107200.99002908,-0.679778918710635
"ST39",335000,195000,1102603.44888889,1103938.94488209,-0.120975530339706
"ST40",345000,105000,1179115.46666667,1167202.42037632,1.02064955335697
"ST41",345000,115000,1148082.00888889,1154234.43514332,-0.533030904910747
"ST42",345000,125000,1148082.00888889,1143220.50994522,0.425245952235602
"ST43",345000,135000,1148082.00888889,1134146.59709997,1.22871345067337
"ST44",345000,145000,1123336.14222222,1126698.1642327,-0.29839597837352
"ST45",345000,155000,1123336.14222222,1120415.95994941,0.260633762566119
"ST46",345000,165000,1107217.01333333,1114924.9601588,-0.691342206956108
"ST47",345000,175000,1107217.01333333,1110041.96129421,-0.254490195810399
"ST48",345000,185000,1107217.01333333,1105701.8438141,0.137032377011329
"ST49",345000,195000,1096885.33333333,1101867.22915625,-0.452132134534484
"ST50",355000,105000,1179115.46666667,1173945.21513386,0.440416764441167
"ST51",355000,115000,1148082.00888889,1161050.76713055,-1.11698459781522
"ST52",355000,125000,1148082.00888889,1149556.73954438,-0.128286895701696
"ST53",355000,135000,1148082.00888889,1139533.07494043,0.750213761799041
"ST54",355000,145000,1123336.14222222,1130856.56626726,-0.66502015104031
"ST55",355000,155000,1123336.14222222,1123237.45196249,0.00878623300536993
"ST56",355000,165000,1107217.01333333,1116468.28400831,-0.828619210011561
"ST57",355000,175000,1107217.01333333,1110487.01581625,-0.294465620609887
"ST58",355000,185000,1107217.01333333,1105299.4759168,0.173485779945854
"ST59",355000,195000,1096885.33333333,1100927.90369196,-0.367196647943427
"ST60",365000,105000,1193531.12888889,1179442.45381306,1.19451992170361
"ST61",365000,115000,1153663.2,1166694.93150286,-1.11697849634702
"ST62",365000,125000,1153663.2,1154918.878911,-0.108724425059395
"ST63",365000,135000,1153663.2,1144278.58030488,0.820134175072716
"ST64",365000,145000,1130637.28,1134719.04782015,-0.359716163044428
"ST65",365000,155000,1130637.28,1126170.4731774,0.396636826216461
"ST66",365000,165000,1109743.07555556,1118516.15175731,-0.784349532008973
"ST67",365000,175000,1109743.07555556,1111759.57385998,-0.181378991630432
"ST68",365000,185000,1109743.07555556,1105955.4415195,0.342476187906221
"ST69",365000,195000,1095901.10222222,1101084.61748613,-0.470764479095224
"ST70",375000,105000,1197798.32888889,1183399.53519836,1.21673139647794
"ST71",375000,115000,1160034.82666667,1170905.31571871,-0.928383269434037
"ST72",375000,125000,1160034.82666667,1159124.23751787,0.0785583735825953
"ST73",375000,135000,1160034.82666667,1148183.23230617,1.03220409661403
"ST74",375000,145000,1136153.83111111,1138170.45697298,-0.177181357108229
"ST75",375000,155000,1136153.83111111,1129099.29105177,0.624793595678641
"ST76",375000,165000,1118189.35111111,1120964.64044113,-0.247580452575931
"ST77",375000,175000,1118189.35111111,1113794.49501404,0.394584110152206
"ST78",375000,185000,1118189.35111111,1107635.86923094,0.952793438109112
"ST79",375000,195000,1101889.86666667,1102414.26096625,-0.0475678080506834
"ST80",385000,105000,1197798.32888889,1185960.07270403,0.998200230962824
"ST81",385000,115000,1160034.82666667,1173834.98823838,-1.17564748963765
"ST82",385000,125000,1160034.82666667,1162237.54329571,-0.189523788983738
"ST83",385000,135000,1160034.82666667,1151347.76026913,0.754512815095121
"ST84",385000,145000,1136153.83111111,1141246.1837458,-0.446209828099599
"ST85",385000,155000,1136153.83111111,1132017.78473498,0.365369381285578
"ST86",385000,165000,1118189.35111111,1123739.42755871,-0.493893540752423
"ST87",385000,175000,1118189.35111111,1116466.58991988,0.154304768883052
"ST88",385000,185000,1118189.35111111,1110193.52698268,0.720218946886281
"ST89",385000,195000,1101889.86666667,1104781.05435731,-0.261697797879869
"ST90",395000,105000,1198138.66666667,1187512.28704755,0.894843761620215
"ST91",395000,115000,1165224.19555556,1175825.91068844,-0.901639863223993
"ST92",395000,125000,1165224.19555556,1164609.08373926,0.0528170203103081
"ST93",395000,135000,1165224.19555556,1153988.61168936,0.973630393955702
"ST94",395000,145000,1141549.29777778,1144067.65329458,-0.220122954228553
"ST95",395000,155000,1141549.29777778,1134952.26551898,0.581260768335825
"ST96",395000,165000,1124370.4,1126765.42426593,-0.212557486620909
"ST97",395000,175000,1124370.4,1119575.40047496,0.428287324194627
"ST98",395000,185000,1124370.4,1113331.57851776,0.99151247438198
"ST99",395000,195000,1104509.63555556,1107852.4897559,-0.301741814117994
"SU00",405000,105000,1198138.66666667,1188632.40962514,0.799764247091725
"SU01",405000,115000,1165224.19555556,1177451.79113622,-1.03847950911548
"SU02",405000,125000,1165224.19555556,1166701.06106281,-0.126584740217216
"SU03",405000,135000,1165224.19555556,1156480.70173806,0.756043209744031
"SU04",405000,145000,1141549.29777778,1146879.75924009,-0.464779452193258
"SU05",405000,155000,1141549.29777778,1137985.41634887,0.313174613462213
"SU06",405000,165000,1124370.4,1129953.21237472,-0.494074649603597
"SU07",405000,175000,1124370.4,1122854.74229823,0.134982526650897
"SU08",405000,185000,1124370.4,1116662.48835176,0.690263327427913
"SU09",405000,195000,1104509.63555556,1111148.72514387,-0.597497836075717
"SU10",415000,105000,1191407.69777778,1189895.95714046,0.127048136288049
"SU11",415000,115000,1169903.66222222,1179285.31402487,-0.795537067329695
"SU12",415000,125000,1169903.66222222,1169022.92812357,0.0753393348810017
"SU13",415000,135000,1169903.66222222,1159214.3653302,0.922115633804676
"SU14",415000,145000,1147229.97333333,1149909.27524702,-0.233001156818367
"SU15",415000,155000,1147229.97333333,1141194.96837374,0.528832068738887
"SU16",415000,165000,1127627.14666667,1133206.54959213,-0.492355336939313
"SU17",415000,175000,1127627.14666667,1126088.52433623,0.136634225213039
"SU18",415000,185000,1127627.14666667,1119820.58305276,0.697126283625393
"SU19",415000,195000,1107545.51111111,1114183.52603099,-0.595773924563432
"SU20",425000,105000,1191407.69777778,1191775.98377931,-0.030902284200045
"SU21",425000,115000,1169903.66222222,1181758.3968737,-1.00314367833858
"SU22",425000,125000,1169903.66222222,1171963.80065517,-0.175785159216776
"SU23",425000,135000,1169903.66222222,1162464.923047,0.639910850447485
"SU24",425000,145000,1147229.97333333,1153318.27273977,-0.527894125181451
"SU25",425000,155000,1147229.97333333,1144610.3691798,0.228864268931311
"SU26",425000,165000,1127627.14666667,1136470.02041259,-0.778100045499622
"SU27",425000,175000,1127627.14666667,1129101.50135401,-0.130577692578627
"SU28",425000,185000,1127627.14666667,1122533.76119453,0.453740069850257
"SU29",425000,195000,1107545.51111111,1116610.88884987,-0.811865425036322
"SU30",435000,105000,1198936.87111111,1194525.08729561,0.369333709473901
"SU31",435000,115000,1177600.03555556,1185101.86924318,-0.633011716741263
"SU32",435000,125000,1177600.03555556,1175732.50089184,0.158840098602536
"SU33",435000,135000,1177600.03555556,1166423.23028752,0.958211820359275
"SU34",435000,145000,1153196.53333333,1157215.62793244,-0.347307321305981
"SU35",435000,155000,1153196.53333333,1148224.745231,0.432997818849296
"SU36",435000,165000,1130849.63555556,1139644.25380956,-0.7716985563352
"SU37",435000,175000,1130849.63555556,1131737.9426916,-0.0784905323514759
"SU38",435000,185000,1130849.63555556,1124637.81875037,0.552339313299295
"SU39",435000,195000,1110706.47111111,1118270.73257186,-0.676424879988976
"SU40",445000,105000,1211953.42222222,1198147.00889921,1.15231379959764
"SU41",445000,115000,1186942.56,1189290.01985614,-0.197383297341236
"SU42",445000,125000,1186942.56,1180267.67357616,0.56554005275937
"SU43",445000,135000,1186942.56,1170985.10498652,1.36273765955953
"SU44",445000,145000,1158228.17777778,1161467.53780146,-0.278902329875928
"SU45",445000,155000,1158228.17777778,1151888.87935076,0.550339406922006
"SU46",445000,165000,1134844.03555556,1142571.40650009,-0.676314049219985
"SU47",445000,175000,1134844.03555556,1133871.8944976,0.0857364101420656
"SU48",445000,185000,1134844.03555556,1126051.30792555,0.780846091836285
"SU49",445000,195000,1113356.24888889,1119147.14179545,-0.517438028503706
"SU50",455000,105000,1211953.42222222,1202542.85499588,0.782555664211738
"SU51",455000,115000,1186942.56,1194101.85513041,-0.599554811815657
"SU52",455000,125000,1186942.56,1185264.18948908,0.141603072614981
"SU53",455000,135000,1186942.56,1175797.73256788,0.947852434430421
"SU54",455000,145000,1158228.17777778,1165738.26142673,-0.64423412162535
"SU55",455000,155000,1158228.17777778,1155312.97587463,0.252330058089797
"SU56",455000,165000,1134844.03555556,1145021.63607321,-0.888856611701889
"SU57",455000,175000,1134844.03555556,1135359.23258042,-0.0453774461933614
"SU58",455000,185000,1134844.03555556,1126742.37519527,0.719033963632208
"SU59",455000,195000,1113356.24888889,1119317.95390673,-0.532619439993535
"SU60",465000,105000,1214355.82222222,1207394.09180111,0.576591393679241
"SU61",465000,115000,1193954.08,1199156.587072,-0.433847182935532
"SU62",465000,125000,1193954.08,1190267.66798921,0.309712857866401
"SU63",465000,135000,1193954.08,1180411.37706246,1.14728671721541
"SU64",465000,145000,1158802.56,1169577.96810826,-0.921307377710972
"SU65",465000,155000,1158802.56,1158148.29109879,0.0564926707775751
"SU66",465000,165000,1134976.23111111,1146751.47803601,-1.02683512081125
"SU67",465000,175000,1134976.23111111,1136090.11493945,-0.0980453763036565
"SU68",465000,185000,1134976.23111111,1126727.75909898,0.732073204509278
"SU69",465000,195000,1117009.97333333,1118907.58064444,-0.169594642482643
"SU70",475000,105000,1214355.82222222,1212262.18787019,0.172704747618432
"SU71",475000,115000,1193954.08,1204002.29707971,-0.834567932642476
"SU72",475000,125000,1193954.08,1194820.86070025,-0.0725448248152056
"SU73",475000,135000,1193954.08,1184388.53997541,0.807635307311022
"SU74",475000,145000,1158802.56,1172632.0965889,-1.1793585242231
"SU75",475000,155000,1158802.56,1160135.64553161,-0.114907729690574
"SU76",475000,165000,1134976.23111111,1147653.21045888,-1.10460017296546
"SU77",475000,175000,1134976.23111111,1136094.59347509,-0.0984391942718307
"SU78",475000,185000,1134976.23111111,1126122.91310637,0.786176881911051
"SU79",475000,195000,1117009.97333333,1118074.48530705,-0.0952093968432705
"SU80",485000,105000,1219112.01777778,1216760.51042032,0.193259670848934
"SU81",485000,115000,1201402.89777778,1208322.88197262,-0.572693300613914
"SU82",485000,125000,1201402.89777778,1198744.92295416,0.221729808629436
"SU83",485000,135000,1201402.89777778,1187614.1047486,1.16104995503504
"SU84",485000,145000,1162827.92888889,1174965.50531731,-1.03301555437095
"SU85",485000,155000,1162827.92888889,1161415.47057906,0.121615248427861
"SU86",485000,165000,1133690.31111111,1147984.21856316,-1.24513100623768
"SU87",485000,175000,1133690.31111111,1135672.1783044,-0.174510499697906
"SU88",485000,185000,1133690.31111111,1125244.71997489,0.750555944524506
"SU89",485000,195000,1115998.96888889,1117130.08480703,-0.101251943128374
"SU90",495000,105000,1219112.01777778,1220810.28110948,-0.139109520781328
"SU91",495000,115000,1201402.89777778,1212052.31609688,-0.87862695179666
"SU92",495000,125000,1201402.89777778,1201994.90626772,-0.0492521629550297
"SU93",495000,135000,1201402.89777778,1190225.20901263,0.939123846521813
"SU94",495000,145000,1162827.92888889,1176839.52635322,-1.19061241151098
"SU95",495000,155000,1162827.92888889,1162512.11926401,0.0271661361330057
"SU96",495000,165000,1133690.31111111,1148334.85446405,-1.27528510486356
"SU97",495000,175000,1133690.31111111,1135447.90612551,-0.15479310014309
"SU98",495000,185000,1133690.31111111,1124737.05337325,0.79603118889034
"SU99",495000,195000,1115998.96888889,1116628.71137419,-0.0563967663454943
"SV80",85000,5000,1263422.82666667,1275385.72246324,-0.937982571537039
"SV81",85000,15000,1258573.86666667,1272865.22475635,-1.1227707232256
"SV90",95000,5000,1268563.04,1264574.36130866,0.315416697774553
"SV91",95000,15000,1260071.37777778,1261725.88335861,-0.131130351105041
"SW32",135000,25000,1233715.14666667,1209787.79582446,1.97781387155586
"SW33",135000,35000,1218442.48888889,1207529.29791845,0.903762003062556
"SW42",145000,25000,1211073.58222222,1197554.49453023,1.12889123240204
"SW43",145000,35000,1192301.99111111,1195428.58859634,-0.261546152990698
"SW44",145000,45000,1192301.99111111,1194543.50657447,-0.187646197147113
"SW52",155000,25000,1211073.58222222,1186296.82351589,2.08858004296917
"SW53",155000,35000,1192301.99111111,1184244.52189573,0.680388979336963
"SW54",155000,45000,1192301.99111111,1183927.32385992,0.707363288473517
"SW61",165000,15000,1184321.36888889,1182097.22639459,0.18815224709375
"SW62",165000,25000,1184321.36888889,1177327.29280301,0.594063870653236
"SW63",165000,35000,1165681.22666667,1175200.39294389,-0.81000366698093
"SW64",165000,45000,1165681.22666667,1175288.51079301,-0.817440487005394
"SW65",165000,55000,1165681.22666667,1176849.98918404,-0.949038757702247
"SW71",175000,15000,1184321.36888889,1177380.28809606,0.589536011687231
"SW72",175000,25000,1184321.36888889,1172070.44338635,1.04523798647643
"SW73",175000,35000,1165681.22666667,1169613.95179543,-0.336241297629104
"SW74",175000,45000,1165681.22666667,1169688.22562904,-0.342569829684372
"SW75",175000,55000,1165681.22666667,1171479.35657769,-0.49494085221928
"SW76",175000,65000,1182895.02222222,1174099.58539936,0.749121874519024
"SW81",185000,15000,1169783.07555556,1177106.83841179,-0.622183358149041
"SW82",185000,25000,1169783.07555556,1171422.16017744,-0.139922623764539
"SW83",185000,35000,1148487.52,1168325.88001178,-1.69801596893329
"SW84",185000,45000,1148487.52,1167905.18144631,-1.66260598503898
"SW85",185000,55000,1148487.52,1169309.16891377,-1.78067952149187
"SW86",185000,65000,1174930.06222222,1171639.32888388,0.280865728660085
"SW87",185000,75000,1174930.06222222,1174095.8183133,0.0710541589458596
"SW88",185000,85000,1174930.06222222,1176229.14680529,-0.110444855630002
"SW93",195000,35000,1164783.44888889,1171395.66335777,-0.564473190034844
"SW94",195000,45000,1148487.52,1170098.07018802,-1.84690076315968
"SW95",195000,55000,1148487.52,1170630.60742894,-1.89155206505068
"SW96",195000,65000,1174930.06222222,1172009.82992474,0.249164488464406
"SW97",195000,75000,1174930.06222222,1173441.97553227,0.126813828120759
"SW98",195000,85000,1191689.86666667,1174517.95782054,1.46203885021852
"SX03",205000,35000,1164783.44888889,1178414.37800696,-1.15671782120673
"SX04",205000,45000,1164783.44888889,1176141.26968464,-0.965685082949322
"SX05",205000,55000,1164783.44888889,1175351.12745992,-0.899108217462656
"SX06",205000,65000,1185997.81333333,1175135.99443858,0.924303139904886
"SX07",205000,75000,1185997.81333333,1174872.89089857,0.946904343520408
"SX08",205000,85000,1181566.68444444,1174262.64383983,0.622010811885363
"SX09",205000,95000,1181566.68444444,1173358.26866862,0.699566023013093
"SX14",215000,45000,1191677.33333333,1185233.02236891,0.543716791786631
"SX15",215000,55000,1191677.33333333,1182783.95122039,0.751902501193761
"SX16",215000,65000,1185215.62666667,1180524.54989726,0.397372233369719
"SX17",215000,75000,1185215.62666667,1178002.38241152,0.612328494648856
"SX18",215000,85000,1174500.60444444,1175077.40333287,-0.0490860335489843
"SX19",215000,95000,1174500.60444444,1172005.54373388,0.212888132134452
"SX24",225000,45000,1191677.33333333,1196165.14935274,-0.375183645990016
"SX25",225000,55000,1191677.33333333,1191991.39546379,-0.0263476843581856
"SX26",225000,65000,1185215.62666667,1187429.17119039,-0.186414868139564
"SX27",225000,75000,1185215.62666667,1182230.40248005,0.252507817456927
"SX28",225000,85000,1174500.60444444,1176505.26462046,-0.17039109269609
"SX29",225000,95000,1174500.60444444,1170810.94445083,0.315137128765077
"SX35",235000,55000,1224239.78666667,1202076.11838627,1.84378243119522
"SX36",235000,65000,1195007.37777778,1195074.48651891,-0.00561544421575481
"SX37",235000,75000,1195007.37777778,1186928.10256547,0.680687835669903
"SX38",235000,85000,1167057.01333333,1178091.43419049,-0.936635352478922
"SX39",235000,95000,1167057.01333333,1169483.31646091,-0.207467955585859
"SX44",245000,45000,1224239.78666667,1219829.65116383,0.361536998107027
"SX45",245000,55000,1224239.78666667,1212202.198354,0.993034687530919
"SX46",245000,65000,1195007.37777778,1202663.12256284,-0.636566020977732
"SX47",245000,75000,1195007.37777778,1191468.44881554,0.29702246549217
"SX48",245000,85000,1167057.01333333,1179406.96320357,-1.04713218215147
"SX49",245000,95000,1167057.01333333,1167797.25359359,-0.063387737723941
"SX54",255000,45000,1240751.50222222,1230743.84453647,0.813138959027324
"SX55",255000,55000,1210500.69333333,1221469.96887343,-0.898038905550614
"SX56",255000,65000,1210500.69333333,1209471.58362696,0.085087547347773
"SX57",255000,75000,1210500.69333333,1195272.52674803,1.27403301293457
"SX58",255000,85000,1160308.55111111,1180107.72475639,-1.67774290684887
"SX59",255000,95000,1160308.55111111,1165633.28312638,-0.456810224308707
"SX63",265000,35000,1240751.50222222,1247375.82553202,-0.531060741615116
"SX64",265000,45000,1240751.50222222,1239591.23859443,0.093600502461185
"SX65",265000,55000,1210500.69333333,1228783.70570106,-1.48789508543295
"SX66",265000,65000,1210500.69333333,1214630.59773642,-0.340013203255661
"SX67",265000,75000,1210500.69333333,1197855.10153865,1.05568626609697
"SX68",265000,85000,1160308.55111111,1180049.90910897,-1.67292568267447
"SX69",265000,95000,1160308.55111111,1163150.72549057,-0.244351339613693
"SX73",275000,35000,1265045.74222222,1254606.67986062,0.83205856697321
"SX74",275000,45000,1265045.74222222,1245981.59124612,1.53005077362655
"SX75",275000,55000,1221207.2,1233706.90344464,-1.01318258086552
"SX76",275000,65000,1221207.2,1217849.51405007,0.275706145233248
"SX77",275000,75000,1221207.2,1199134.33588319,1.84073322365084
"SX78",275000,85000,1155263.80444444,1179408.48327534,-2.04718544705109
"SX79",275000,95000,1155263.80444444,1160718.67373146,-0.469956192698861
"SX83",285000,35000,1275428.08888889,1259333.56481995,1.2780191458835
"SX84",285000,45000,1275428.08888889,1249758.60178565,2.05395562523557
"SX85",285000,55000,1214133.01333333,1236465.26064189,-1.80613625141093
"SX86",285000,65000,1214133.01333333,1219386.69362416,-0.430846122751814
"SX87",285000,75000,1214133.01333333,1199529.01659434,1.21747757135988
"SX88",285000,85000,1155263.80444444,1178693.467026,-1.98776554184772
"SX89",285000,95000,1155263.80444444,1158985.13711973,-0.321085452789851
"SX94",295000,45000,1275428.08888889,1251328.91328416,1.92588657937063
"SX95",295000,55000,1214133.01333333,1237341.49498803,-1.8756731063093
"SX96",295000,65000,1214133.01333333,1219737.12789589,-0.459452650442905
"SX97",295000,75000,1214133.01333333,1199603.62014649,1.21118283930044
"SX98",295000,85000,1156062.45333333,1178535.44257221,-1.90685731010576
"SX99",295000,95000,1156062.45333333,1158511.69218664,-0.21141252779955
"SY07",305000,75000,1210203.37777778,1200217.77231141,0.831982803182612
"SY08",305000,85000,1158830.06222222,1179641.61076847,-1.76422638505338
"SY09",305000,95000,1158830.06222222,1159994.93451229,-0.100420463521502
"SY18",315000,85000,1158830.06222222,1182358.95372751,-1.98999562959366
"SY19",315000,95000,1158830.06222222,1163573.44624867,-0.407656606614424
"SY28",325000,85000,1166097.51111111,1186524.16929133,-1.72155432724274
"SY29",325000,95000,1166097.51111111,1168820.68978962,-0.232985153522499
"SY38",335000,85000,1166097.51111111,1191714.84486575,-2.14961942154285
"SY39",335000,95000,1166097.51111111,1175128.20971008,-0.768486240424211
"SY48",345000,85000,1179115.46666667,1197312.23487823,-1.51980140864579
"SY49",345000,95000,1179115.46666667,1181779.425351,-0.225419281059375
"SY57",355000,75000,1230334.88,1217089.73693123,1.08826347531003
"SY58",355000,85000,1179115.46666667,1202532.60356582,-1.94731825396835
"SY59",355000,95000,1179115.46666667,1187939.28250723,-0.742783404042314
"SY66",365000,65000,1237320.60444444,1233410.51399924,0.317014521996447
"SY67",365000,75000,1237320.60444444,1220368.27822056,1.38911560767531
"SY68",365000,85000,1193531.12888889,1206669.87739081,-1.08884366371482
"SY69",365000,95000,1193531.12888889,1192885.01772731,0.0541637418506233
"SY76",375000,65000,1242916.39111111,1234849.57672629,0.653262918565809
"SY77",375000,75000,1242916.39111111,1222478.58314683,1.67183362113956
"SY78",375000,85000,1197798.32888889,1209470.31576832,-0.965049470603556
"SY79",375000,95000,1197798.32888889,1196320.26526235,0.123550830781568
"SY87",385000,75000,1242916.39111111,1223514.36047242,1.5857623960539
"SY88",385000,85000,1197798.32888889,1211042.25444074,-1.09359731283387
"SY89",385000,95000,1197798.32888889,1198415.1453812,-0.0514693505579136
"SY97",395000,75000,1243921.6,1223773.23240912,1.64641349044852
"SY98",395000,85000,1198138.66666667,1211715.43223396,-1.12045825332613
"SY99",395000,95000,1198138.66666667,1199530.61303423,-0.116040920710135
"SZ07",405000,75000,1243921.6,1223651.96531342,1.65648691467458
"SZ08",405000,85000,1198138.66666667,1211922.28324728,-1.13733502314002
"SZ09",405000,95000,1198138.66666667,1200168.65914319,-0.169142266885576
"SZ18",415000,85000,1191407.69777778,1212185.33643615,-1.71406451091576
"SZ19",415000,95000,1191407.69777778,1200886.36249986,-0.789305717682772
"SZ28",425000,85000,1191407.69777778,1212881.35448008,-1.770466387581
"SZ29",425000,95000,1191407.69777778,1202147.64215798,-0.893396451780116
"SZ38",435000,85000,1198936.87111111,1214257.14071688,-1.26169895090916
"SZ39",435000,95000,1198936.87111111,1204176.39219798,-0.435112423795421
"SZ47",445000,75000,1258346.34666667,1226678.8906375,2.58156036358551
"SZ48",445000,85000,1211953.42222222,1216583.8973625,-0.380612890760734
"SZ49",445000,95000,1211953.42222222,1207112.61685587,0.401023508391587
"SZ57",455000,75000,1258346.34666667,1229403.34866266,2.35423126474254
"SZ58",455000,85000,1211953.42222222,1219927.81610624,-0.653677519172784
"SZ59",455000,95000,1211953.42222222,1210995.62547794,0.0790916766446791
"SZ68",465000,85000,1214355.82222222,1224001.04037095,-0.788007348899376
"SZ69",465000,95000,1214355.82222222,1215514.67092784,-0.0953381093078303
"SZ79",475000,95000,1214355.82222222,1220228.28731905,-0.481259544452085
"SZ89",485000,95000,1219112.01777778,1224745.85641873,-0.460000628818434
"SZ99",495000,95000,1219112.01777778,1228962.3908211,-0.801519486429921
"TA00",505000,405000,1072171.85777778,1074091.18007787,-0.178692678581699
"TA01",505000,415000,1072171.85777778,1077367.51708348,-0.482255054410021
"TA02",505000,425000,1078786.08,1080665.7122032,-0.173932806600178
"TA03",505000,435000,1078786.08,1083835.29718359,-0.465865726712046
"TA04",505000,445000,1088289.20888889,1086607.88484817,0.154731441228056
"TA05",505000,455000,1088289.20888889,1088684.10402,-0.036272701112861
"TA06",505000,465000,1088289.20888889,1089881.24419649,-0.146074199925795
"TA07",505000,475000,1080772.26666667,1090266.32263656,-0.870801543877155
"TA08",505000,485000,1080772.26666667,1089949.85642434,-0.842019447369537
"TA09",505000,495000,1080772.26666667,1089369.10348777,-0.78915739335583
"TA10",515000,405000,1078704.37333333,1079821.32036575,-0.103438134749364
"TA11",515000,415000,1078704.37333333,1083602.62429198,-0.45203387744162
"TA12",515000,425000,1086198.63111111,1087550.54045055,-0.124307725402939
"TA13",515000,435000,1086198.63111111,1091499.6552934,-0.485664302007243
"TA14",515000,445000,1102562.04444444,1095168.01741911,0.675150014219383
"TA15",515000,455000,1102562.04444444,1098208.69110398,0.39640492519577
"TA16",515000,465000,1102562.04444444,1100401.97737573,0.196297999560694
"TA17",515000,475000,1114170.20444444,1101780.12531052,1.12455097430903
"TA18",515000,485000,1114170.20444444,1102390.68586957,1.06854300620165
"TA20",525000,405000,1085701.33333333,1085941.71065596,-0.0221353798525267
"TA21",525000,415000,1085701.33333333,1090006.07483959,-0.394928212385434
"TA22",525000,425000,1093276.97777778,1094360.15897431,-0.0989784932913725
"TA23",525000,435000,1093276.97777778,1098852.90062722,-0.50743123545134
"TA24",525000,445000,1110680.94222222,1103176.29870824,0.680275992402074
"TA25",525000,455000,1110680.94222222,1106950.47230376,0.337004230252619
"TA26",525000,465000,1110680.94222222,1109927.05946668,0.0679218286564597
"TA27",525000,475000,1128072.48,1112082.39292595,1.43785093404615
"TA30",535000,405000,1085701.33333333,1093213.64998334,-0.687177355507626
"TA31",535000,415000,1085701.33333333,1097292.07014712,-1.05630370701842
"TA32",535000,425000,1093276.97777778,1101855.87347377,-0.778586011339737
"TA33",535000,435000,1093276.97777778,1106631.33407082,-1.2067574703415
"TA40",545000,405000,1103312.49777778,1102118.96052911,0.108294775012006
"TA41",545000,415000,1103312.49777778,1106063.28395821,-0.248700614180508
"TA42",545000,425000,1112511.04,1110545.38429387,0.176999133392741
"TF00",505000,305000,1062208.94222222,1068494.56828678,-0.588269351208785
"TF01",505000,315000,1062208.94222222,1063455.21980957,-0.117191355511448
"TF02",505000,325000,1062208.94222222,1060164.10939696,0.192878895553419
"TF03",505000,335000,1057459.36,1058650.78660288,-0.112541984378558
"TF04",505000,345000,1057459.36,1058714.30940007,-0.118535226068955
"TF05",505000,355000,1057459.36,1059984.90755562,-0.238262595780238
"TF06",505000,365000,1062582.41777778,1062107.78443081,0.0446878700947364
"TF07",505000,375000,1062582.41777778,1064785.34265546,-0.206889106135441
"TF08",505000,385000,1062582.41777778,1067757.76432016,-0.484692943973248
"TF09",505000,395000,1072171.85777778,1070879.10791438,0.12071856233333
"TF10",515000,305000,1069245.01333333,1072635.74132392,-0.31611178519942
"TF11",515000,315000,1069245.01333333,1067945.20792894,0.121710870065838
"TF12",515000,325000,1069245.01333333,1064904.77336302,0.407570712319097
"TF13",515000,335000,1062247.57333333,1063552.61403776,-0.122705796328338
"TF14",515000,345000,1062247.57333333,1063695.16745091,-0.136091068369272
"TF15",515000,355000,1062247.57333333,1065011.65137065,-0.259535004500203
"TF16",515000,365000,1075785.42222222,1067157.79618757,0.808467694794397
"TF17",515000,375000,1075785.42222222,1069858.09820341,0.554028990271711
"TF18",515000,385000,1075785.42222222,1072921.40103904,0.266936718794717
"TF19",515000,395000,1078704.37333333,1076253.35303659,0.227736368005952
"TF20",525000,305000,1069245.01333333,1076986.37282897,-0.718798277391351
"TF21",525000,315000,1069245.01333333,1073120.53728405,-0.36114525964832
"TF22",525000,325000,1069245.01333333,1070709.72703782,-0.136798393392524
"TF23",525000,335000,1062247.57333333,1069745.65051279,-0.700921492493253
"TF24",525000,345000,1062247.57333333,1070048.90436319,-0.729063036095037
"TF25",525000,355000,1062247.57333333,1071365.48481408,-0.851055182380784
"TF26",525000,365000,1075785.42222222,1073392.5494118,0.222926161704622
"TF27",525000,375000,1075785.42222222,1075939.17666938,-0.0142902545503572
"TF28",525000,385000,1090748.37333333,1078898.77148936,1.09830524949177
